russian_title,english_title,rating,vote_count,genre,director,is_film,start_year,end_year,duration_minutes,country,actors
Ночной тариф,Night Fare,5.3,3718.0,ужасы,Жюльен Сери,True,2015.0,,80.0,Франция,Джонатан Ховард|Жонатан Демурже
Любой ценой,At Any Price,5.8,3718.0,триллер,Рамин Бахрани,True,2012.0,,105.0,США,Деннис Куэйд|Зак Эфрон
Мальчишник,A Guy Thing,6.6,3718.0,мелодрама,Крис Кох,True,2003.0,,101.0,США,Джейсон Ли|Джулия Стайлз
Лифт,Down,5.6,3718.0,ужасы,Дик Мас,True,2001.0,,111.0,США,Джеймс Маршалл|Наоми Уоттс
Душа,Vinyan,5.0,3717.0,ужасы,Фабрис Дю Вельц,True,2008.0,,96.0,Франция,Эммануэль Беар|Руфус Сьюэлл
Микки Маус,Mickey Mouse,6.3,3715.0,мультфильм,Пол Рудиш,False,2013.0,2013.0,,США,Крис Диамантопулос|Расси Тейлор
Грязный Джон,Dirty John,6.8,3714.0,драма,Джеффри Рейнер,False,2018.0,2018.0,,США,Конни Бриттон|Кристиан Слэйтер
Эпидемия,Epidemic,6.3,3714.0,ужасы,Ларс фон Триер,True,1987.0,,106.0,Дания,Ларс фон Триер|Нильс Вёрсель
Две могилы,Dos tumbas,6.5,3713.0,детектив,Кике Маильо,False,,,,Испания,Ховик Кеучкерян|Альваро Морте
Рожденный чемпионом,Born a Champion,6.8,3713.0,боевик,Алекс Ранаривело,True,2021.0,,112.0,США,Кортни Хоуп Тернер|Морис Комт
Джеймс Браун: Путь наверх,Get on Up,7.0,3713.0,драма,Тейт Тейлор,True,2014.0,,139.0,Великобритания,Чедвик Боузман|Нелсан Эллис
Как заниматься сексом,How to Have Sex,5.8,3712.0,драма,Молли Мэннинг Уокер,True,2023.0,,91.0,Великобритания,Миа Маккенна-Брюс|Лара Пик
Замкнутый круг,Columbus Circle,6.1,3712.0,триллер,Джордж Галло,True,2010.0,,85.0,США,Сэльма Блэр|Эми Смарт
Дюжина,Teuwelbeu,6.3,3712.0,фэнтези,Кан Дэ-гю,False,,,,Корея Южная,Ма Дон-сок|Пак Хён-щик
Южный Парк: После COVID’а,South Park: Post Covid,7.4,3711.0,мультфильм,Трей Паркер,True,2021.0,,57.0,США,Трей Паркер|Мэтт Стоун
Тысячелетие,Millennium,7.5,3711.0,ужасы,Томас Дж. Райт,False,1996.0,1996.0,,США,Лэнс Хенриксен|Меган Галлахер
Последний дон,The Last Don,7.8,3711.0,драма,Грэм Клиффорд,False,,,,США,Дэнни Айелло|Рори Кокрейн
Становление легенды,Huang fei hong zhi ying xiong you meng,6.3,3710.0,боевик,Рой Чоу,True,2014.0,,131.0,Гонконг,Эдди Пэн|Саммо Хун
Невидимая жизнь Эвридики,A Vida Invisível,7.1,3709.0,мелодрама,Карим Айнуз,True,2019.0,,139.0,Бразилия,Жулия Стокклер|Карол Дуарте
Забавные медвежата,Boonie Cubs,7.4,3709.0,мультфильм,Дин Лян,False,2017.0,2017.0,,Китай,Тань Сяо|Лю Сыци
Черный понедельник,Black Monday,7.2,3709.0,комедия,Пэймэн Бенц,False,2019.0,2019.0,,США,Дон Чидл|Эндрю Рэннеллс
Вавилонская башня,Torre de Babel,6.1,3709.0,боевик,Карлус Араужу,False,1998.0,1998.0,,Бразилия,Оскар Магрини|Роберто Лопес
Ни одна ночь не станет долгой,No Night Is Too Long,7.5,3709.0,триллер,Том Шенкленд,True,2002.0,,116.0,Великобритания,Ли Уильямс|Марк Уоррен
Моя маленькая невеста,Eorin sinbu,7.7,3709.0,мелодрама,Ким Хо-джун,True,2004.0,,115.0,Корея Южная,Ким Рэ-вон|Мун Гын-ён
Кровавый след,Trackers,7.1,3709.0,драма,Йюри Кяхёнен,False,,,,ЮАР,Джеймс Александр|Сэнди Шульц
Город проклятых,The Gathering,6.1,3708.0,ужасы,Брайан Гилберт,True,2002.0,,96.0,Великобритания,Кристина Риччи|Йоан Гриффит
Убийства в Пембрукшире,The Pembrokeshire Murders,6.4,3707.0,драма,Марк Эванс,False,,,,Великобритания,Люк Эванс|Кит Аллен
Подразделение,La Unidad,7.8,3709.0,боевик,Дэни Де Ла Торре,False,2020.0,2020.0,,Испания,Натали Поса|Мишель Ноэр
Живая тьма,Living Dark: The Story of Ted the Caver,4.9,3707.0,ужасы,Дэвид Хант,True,2013.0,,112.0,США,Крис Кливлэнд|Меттью Алан
СамСам: Приключения Супергероя,SamSam,5.2,3707.0,мультфильм,Танги де Кермель,False,2007.0,2007.0,,Франция,Тео Эншелар|Эрве Рей
Принцесса Сисси,Princess Sissi,6.8,3707.0,мультфильм,Бруно Бьянчи,False,1997.0,1997.0,,Франция,Джейкоб Тирни|Терри Хоукс
Дворец,Gung,7.8,3706.0,мелодрама,Хван Ин-нве,False,,,,Корея Южная,Юн Ын-хе|Чу Джи-хун
Отпуск в наручниках,Holiday in Handcuffs,6.4,3706.0,триллер,Рон Андервуд,True,2007.0,,86.0,США,Мелисса Джоан Харт|Марио Лопес
Миллениум,Y2K,5.1,3705.0,ужасы,Кайл Муни,True,2024.0,,91.0,США,Джейден Мартелл|Рэйчел Зеглер
Мистер и Миссис Икс,Killing romaenseu,5.9,3705.0,комедия,Ли Вон-сок,True,2023.0,,107.0,Корея Южная,Ли Ха-ни|Ли Сон-гюн
Короли Шарм-Сити,Twelve,6.7,3705.0,драма,Анхель Мануэль Сото,True,2020.0,,125.0,США,Джахи Диалло Уинстон|Мик Милл
Не худо бы похудеть,Mince alors!,6.3,3706.0,комедия,Шарлотт де Тюркейм,True,2012.0,,100.0,Франция,Виктория Абриль|Лола Девэр
Учитель,Ögretmen,7.4,3704.0,триллер,Корай Керимоглу,False,,,,Турция,Илькер Калели|Афра Сарачоглу
В укромном месте,In a Lonely Place,7.4,3704.0,фильм-нуар,Николас Рэй,True,1950.0,,94.0,США,Хамфри Богарт|Глория Грэм
Звероферма,Animal Farm,7.3,3703.0,мультфильм,Джой Батчелор,True,1954.0,,72.0,Великобритания,Гордон Хит|Морис Денэм
Кто такая женщина?,What Is a Woman?,8.2,3703.0,документальный,Джастин Фолк,True,2022.0,,95.0,США,Эбби Маркс|Олив Мур
По направлению к нулю,Towards Zero,6.5,3701.0,триллер,Сэм Йейтс,False,,,,Великобритания,Элла Лили Хайланд|Оливер Джексон-Коэн
Анатомия убийцы,Erbarmungslos,7.1,3701.0,документальный,Карстен Облендер,False,2018.0,2018.0,,США,Дженей Палмер|Роджер Тайлер
Братья Вентура,The Venture Bros.,7.6,3701.0,мультфильм,Кристофер Маккаллок,False,2003.0,2003.0,,США,Кристофер Маккаллок|Джеймс Урбаняк
Дом моих кошмаров,Bethany,4.4,3700.0,ужасы,Джеймс Каллен Брэссак,True,2017.0,,90.0,США,Стефани Эстес|Зак Уорд
Азбука смерти 2,ABCs of Death 2,5.1,3700.0,ужасы,Родни Ашер,True,2014.0,,125.0,США,Эрик Джакобас|Энди Найман
Бесконечная любовь,Endless Love,6.2,3700.0,драма,Франко Дзеффирелли,True,1981.0,,116.0,США,Брук Шилдс|Мартин Хьюит
Два билета на Марс,Space Oddity,6.3,3699.0,фантастика,Кира Седжвик,True,2022.0,,92.0,США,Кайл Аллен|Александра Шипп
Искусственный отбор,Triage X,6.3,3699.0,боевик,Такао Като,False,,,,Япония,Рёко Сираиси
WTF! Какого черта?,N'importe qui,5.6,3698.0,комедия,Рафаэль Фридман,True,2014.0,,81.0,Франция,Реми Гайяр|Николь Феррони
Разрушители,Wreckers,6.9,3698.0,драма,Диктинна Худ,True,2011.0,,85.0,Великобритания,Клэр Фой|Бенедикт Камбербэтч
Детектив Дрезден: Секретные материалы,The Dresden Files,7.2,3698.0,фэнтези,Дэвид Карсон,False,2007.0,2007.0,,Канада,Пол Блекторн|Валери Крус
Хорошенькая,Good One,5.7,3697.0,драма,Индия Дональдсон,True,2024.0,,89.0,США,Лили Коллиас|Сумая Бухбал
Культовые тусовщики,Creation Stories,6.9,3696.0,биография,Ник Моран,True,2020.0,,105.0,Великобритания,Юэн Бремнер|Лео Флэнеган
Иеремия Джонсон,Jeremiah Johnson,7.7,3696.0,вестерн,Сидни Поллак,True,1972.0,,108.0,США,Роберт Редфорд|Уилл Гир
"И в бедности, и в богатстве",For Richer or Poorer,7.1,3696.0,мелодрама,Брайан Спайсер,True,1997.0,,115.0,США,Тим Аллен|Кёрсти Элли
СПАРК. Герой Вселенной,Spark: A Space Tail,4.9,3695.0,семейный,Аарон Вудли,True,2015.0,,91.0,Канада,Джейс Норман|Джессика Бил
Лимонадный Джо,Limonádový Joe aneb Konská opera,7.0,3695.0,мюзикл,Олдржих Липский,True,1964.0,,95.0,Чехословакия,Карел Фиала|Рудольф Дейл
Гайд-Парк на Гудзоне,Hyde Park on Hudson,5.8,3694.0,драма,Роджер Мичелл,True,2012.0,,94.0,Великобритания,Билл Мюррей|Лора Линни
Последнее метро,Le dernier métro,7.4,3694.0,драма,Франсуа Трюффо,True,1980.0,,130.0,Франция,Катрин Денёв|Жерар Депардье
Аферисты,Un coup de maître,6.6,3693.0,комедия,Реми Безансон,True,2023.0,,95.0,Франция,Венсан Макен|Були Ланнерс
Ранчо,Le ranch,8.7,3693.0,мультфильм,Моника Матен,False,2012.0,2012.0,,Германия,Беттина Кенни|Юлия Стопель
Веселая пасха,Joyeuses Pâques,7.3,3693.0,комедия,Жорж Лотнер,True,1984.0,,98.0,Франция,Жан-Поль Бельмондо|Софи Марсо
Подкрепление,The Enforcer,6.7,3693.0,боевик,Джеймс Фарго,True,1976.0,,96.0,США,Клинт Иствуд|Тайн Дейли
Марго,L'étreinte,6.1,3692.0,драма,Людовик Бержери,True,2020.0,,100.0,Франция,Эммануэль Беар|Венсан Дедьен
Возвращение домой,Homecoming,6.9,3691.0,триллер,Сэм Эсмейл,False,2018.0,2018.0,,США,Стефан Джеймс|Бобби Каннавале
Империя,Empire,7.7,3691.0,драма,Санаа Хамри,False,2015.0,2015.0,,США,Терренс Ховард|Бришер И. Грэй
7 самураев,Samurai 7,7.5,3691.0,аниме,Тосифуми Такидзава,False,,,,Япония,Масаки Тэрасома|Роми Пак
Крокодил Данди в Голливуде,The Very Excellent Mr. Dundee,5.3,3692.0,комедия,Дин Мерфи,True,2020.0,,88.0,Австралия,Пол Хоган|Дороти Адамс
Корона теней,Crown of Shadows,,,фэнтези,Ричард Кэмпбелл,True,2025.0,,142.0,Великобритания,Sam Barclay|Adam Barrett
